ID_RICHIESTA,RICHIESTA ANNO PROT,RICHIESTA DATA,PROCEDIMENTO,ESITO PRATICA,CHIUSURA PRATICA DATA,CODICE VIA,CIVICO,ESPONENTE CIVICO,LOCALIZZAZIONI LISTA,DESCRIZIONE_RICHIESTA,LOCALIZZAZIONE_RICHIESTA,ANNO,NOMI_FILE,indirizzo_pulito,lat,lon
255546,2010,2010-10-21,permesso di costruire in deroga,Rilasciata,2011-06-24,28900.0,1.0,,VIA DEL GRETO N.  1,"Variante in c.o essenziale per modifica del volume (Vte = Vt), cambio d'uso da negozio ad abitazione e realizzazione di autorimesse interrate in deroga alla 122/89, ",VIA DEL GRETO N.  1,2010.0,PDC  giugno 2011.xls,"Via Del Greto 1, Bologna",44.5114896,11.2883569
75072,2011,2011-04-07,permesso di costruire in deroga,Rilasciata con prescrizioni,2011-09-05,6150.0,5.0,,VIA BELLACOSTA N.  5  -  7,"nuova costruzione di autorimessa interrata fuori sagoma e sedime in deroga, riqualificazione dei volumi esterni ad uso tettoia, opere interne e varianti estetiche  ",VIA BELLACOSTA N.  5  -  7,2011.0,PDC settembre 2011.xls,"Via Bellacosta 5 - 7, Bologna",44.4778529,11.3567051
273487,2012,2012-11-21,permesso di costruire in deroga,Rilasciata,2013-05-13,57200.0,46.0,,VIA DEL TERRAPIENO N.  46,Realizzazione di cabina elettrica con deroga pubblica utilità all'art.96 lett.a,VIA DEL TERRAPIENO N.  46,2012.0,PDC maggio 2013.xls,"Via Del Terrapieno 46, Bologna",44.5042985,11.3870538
326440,2013,2013-12-19,permesso di costruire in deroga,Rilasciata,2014-12-23,11120.0,30.0,,VIA CADUTI DI AMOLA N.  30 - EDIFICI -,"variante in C.O. essenziale alla P.G. n. 161101/2013 per nuova costruzione di guardiania e bussola di accesso al fabbricato,  vano di sbarco al lastrico solare oltre a interventi di ristrutturazione edilizia con aumento di SU e CD da 3b e 2a a 3a di intero edificio per insediare la sede del consolato del Marocco",VIA CADUTI DI AMOLA N.  30 ,2013.0,PDC dicembre 2014.xls,"Via Caduti Di Amola 30, Bologna",44.5116627,11.2792988
226541,2014,2014-08-05,permesso di costruire in deroga LR 15/2013,Rilasciata con prescrizioni,2014-11-19,58850.0,4.0,,VIA DELLE TOVAGLIE N.  4,RICHIESTA DI PERMESSO DI COSTRUIRE  IN DEROGA  NON RESIDENZIALE per intervento consistente nella realizzazione di autorimessa interrata,VIA DELLE TOVAGLIE N.  4,2014.0,PDC novembre 2014.xls,"Via Delle Tovaglie 4, Bologna",44.4886949,11.3416138
861230,2022,2022-12-30,permesso di costruire in deroga LR 15/2013,Rilasciata,2023-08-02,56100.0,160.0,,VIA SANTO STEFANO N.  160 INTERNO 0,RICHIESTA DI PERMESSO DI COSTRUIRE PER REALIZZAZIONE DI CABINA ELETTRICA  INTERRATA,VIA SANTO STEFANO N.  160 INTERNO 0,2022.0,PdC gennaio - agosto 2023.xls,"Via Santo Stefano 160, Bologna",44.4855854,11.3551807
66857,2017,2017-02-21,permesso di costruire in deroga LR 15/2013 - non residenziale,Rilasciata,2017-07-05,30850.0,21.0,,VIA LARGA N.  21 INTERNO 0,RICHIESTA DI PERMESSO DI COSTRUIRE  IN DEROGA  art. 25 RUE - par. 1.d per  intervento di REALIZZAZIONE DI CABINA ELETTRICA SECONDARIA NELL'AMBITO DEL  LOTTO DI PROPRIETA' TAL FIN SpA - VIA LARGA 21 NEL QUALE E' IN CORSO DI  REALIZZAZIONE UN EDIFICIO COMMERCIALE AUTORIZZATO CON SCIA P.G. 216021/2016,VIA LARGA N.  21 INTERNO 0,2017.0,PDC luglio 2017.xls,"Via Larga 21, Bologna",44.4973545,11.3940091
286177,2020,2020-07-17,permesso di costruire in deroga LR 15/2013 - non residenziale,Rilasciata,2021-09-22,30000.0,1.0,,VIA JACOPO DELLA QUERCIA N.  1 INTERNO 0,"Permesso di Costruire per intervento di nuova costruzione consistente nella COPERTURA CAMPO POLIVALENTE CON STRUTTURA IN LEGNO nell'area cortiliva del complesso scolastico ""ISTITUTO SALESIANO BEATA VERGINE DI SAN LUCA""",VIA JACOPO DELLA QUERCIA N.  1 INTERNO 0,2020.0,PDC apr-set 2021.xls,"Via Jacopo Della Quercia 1, Bologna",44.5071309,11.3485275
288685,2020,2020-07-20,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021-05-18,17830.0,15.0,,VIA ALFONSO CORRADI N.  15 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di ristrutturazione edilizia e  ampliamento di volume inferiore al 10% in edificio  ad uso residenziale,VIA ALFONSO CORRADI N.  15 INTERNO 0,2020.0,PDC apr-set 2021.xls,"Via Alfonso Corradi 15, Bologna",44.472122,11.3631546
412930,2019,2019-09-19,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021-04-09,24430.0,14.0,,VIA DELLA FRASCA N.  14 INTERNO 0,"PERMESSO DI COSTRUIRE INERENTE E OPERE DI DEMOLIZIONE E RICOSTRUZIONE FUORI SAGAMA E SEDIME, MANTENENDO INALTERATA LA VOLUMETRIA LEGITTIMA, DE ESEGUIRSI NELL’EDIFICIO AD USO RESIDENZIALE, SITO IN VIA DELLA FRASCA 14",VIA DELLA FRASCA N.  14 INTERNO 0,2019.0,PDC apr-set 2021.xls,"Via Della Frasca 14, Bologna",44.4561338,11.3648912
287411,2018,2018-07-04,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2019-02-21,59610.0,11.0,,VIA DELL'UCCELLINO N.  11 INTERNO 0,PERMESSO DI COSTRUIRE per la realizzazione di tre edifici residenziali in via  dell'uccellino 11 - in salvaguardia dal 30/7/18-,VIA DELL'UCCELLINO N.  11 INTERNO 0,2018.0,PDC febbraio 2019.xls,"Via Dell'Uccellino 11, Bologna",44.464177,11.3658484
507219,2020,2020-12-01,permesso di costruire LR 15/2013,Rilasciata,2021-08-10,53550.0,44.0,,VIA SCANDELLARA N.  44 INTERNO -  PIANO T-1,PERMESSO DI COSTRUIRE per interventi di ristrutturazione edilizia con aumento  di volume ed applicazione dell'art.100 per difformità interne ad un fabbricato  ad uso residenziale in via Scandellara 44.,VIA SCANDELLARA N. 44 ,2020.0,PDC apr-set 2021.xls,"Via Scandellara 44, Bologna",44.4965939,11.3803769
260524,2020,2020-07-02,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021-02-10,42850.0,78.0,2,VIA DELL'OSSERVANZA N.  78 / 2 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare consistenti in nuova costruzione  di autorimessa interamente interrata da realizzare in edificio ad uso abitativo  sito in via dell'Osservanza 78/2 a Bologna,VIA DELL'OSSERVANZA N.  78 / 2 INTERNO 0,2020.0,PDC rilasciati gen - mar 2021.xls,"Via Dell'Osservanza 78 / 2, Bologna",44.4806876,11.3319489
182052,2020,2020-05-11,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2020-11-27,56370.0,68.0,,VIA DEGLI STRADELLI GUELFI N.  68 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di modeste modifiche interne in  corso d'opera e realizzazione di nuovo edificio in ampliamento,VIA DEGLI STRADELLI GUELFI N.  68 INTERNO 0,2020.0,PDC ago - dic 2020.xls,"Via Degli Stradelli Guelfi 68, Bologna",44.4872068,11.4073241
378826,2020,2020-09-26,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021-04-15,20830.0,32.0,,VIA GIUSEPPE DOZZA N.  32 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di consistenti in demolizione e  ricostruzione di edifici esistenti ad uso residenziale,VIA GIUSEPPE DOZZA N.  32 INTERNO 0,2020.0,PDC apr-set 2021.xls,"Via Giuseppe Dozza 32, Bologna",44.4743703,11.4016685
282819,2020,2020-07-15,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2020-11-10,23270.0,6.0,,VIA FRANCESCO FLORA N.  6 INTERNO 0,"PERMESSO DI COSTRUIRE per opere da realizzare di demolizione di capannone  esistente e ricostruzione di nuovo edificio residenziale con ampliamento  volumetrico una tantum del 10%, via Francesco Flora 6, Bologna",VIA FRANCESCO FLORA N.  6 INTERNO 0,2020.0,PDC ago - dic 2020.xls,"Via Francesco Flora 6, Bologna",44.5158407,11.3385946
310757,2020,2020-08-05,permesso di costruire LR 15/2013,Rinunciata,2022-08-09,21400.0,56.0,,VIA EMILIA PONENTE N.  56 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di Ristrutturazione edilizia con  demolizione e ricostruzione fuori sagoma con la stessa volumetria di nuovi  fabbricati ad uso residenziale,VIA EMILIA PONENTE N.  56 INTERNO 0,2020.0,PDC apr-set 2021.xls,"Via Emilia Ponente 56, Bologna",44.5048495,11.3098993
362618,2020,2020-09-16,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021-07-22,57500.0,20.0,,VIA ALESSANDRO TIARINI N.  20 INTERNO 0,"PERMESSO DI COSTRUIRE per opere da realizzare consistenti in parziale  demolizione e ricostruzione all'interno di un lotto, con volume eccedente la  sagoma planivolumetrica esistente, sito in via Tiarini n° 20 e 22 , Bologna.",VIA ALESSANDRO TIARINI N.  20 INTERNO 0,2020.0,PDC apr-set 2021.xls,"Via Alessandro Tiarini 20, Bologna",44.5086742,11.3418105
568863,2019,2019-12-20,permesso di costruire LR 15/2013,Concluso,2021-03-05,47700.0,41.0,2,VIA DEL POZZO N.  41 / 2 INTERNO /,"PERMESSO DI COSTRUIRE per opere da realizzare di demolizione di edificio  esistente (foglio 292, mappale 521, subalterno 1) e accorpamento di volumetria  a fabbricato esistente (foglio 292, mappale 36, subalterno 5) ad uso autorimessa per realizzare una cantina ",VIA DEL POZZO N.  41,2019.0,PDC rilasciati gen - mar 2021.xls,"Via Del Pozzo 41, Bologna",44.4534702,11.3687361
501492,2020,2020-11-28,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021-08-30,39750.0,30.0,,VIA MONTENERO N.  30 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di demolizione con nuova  costruzione  di fabbricato ad uso residenziale,VIA MONTENERO N.  30 INTERNO 0,2020.0,PDC apr-set 2021.xls,"Via Montenero 30, Bologna",44.4973261,11.322065
294567,2018,2018-07-09,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2019-02-08,42450.0,17.0,,VIA PELLEGRINO A. ORLANDI N.  17 INTERNO 0,PERMESSO DI COSTRUIRE PER INTERVENTO DI RISTRUTTURAZIONE EDILIZIA PER  DEMOLIZIONE E RICOSTRUZIONE CON MODIFICA DI SAGOMA E SEDIME ED AMPLIAMENTO UNA  TANTUM NEL LOTTO (art. 56 RUE) VIA L. BOMBICCI 1 - VIA PELLEGRINO A. ORLANDI N°  17   ad uso residenziale,VIA PELLEGRINO ANTONIO ORLANDI N.  17,2018.0,PDC febbraio 2019.xls,"Via Pellegrino Antonio Orlandi 17, Bologna",44.4814054,11.386893
463966,2019,2019-10-18,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021-02-18,24850.0,11.0,4,VIA DI GAIBOLA N.  11 / 4 INTERNO 0,"PERMESSO DI COSTRUIRE per opere da realizzare di ristrutturazione edilizia  consistenti in demolizione di immobile esistente ad uso abitativo e  ricostruzione senza cambio d'uso, con modifica del sedime e della sagoma  planivolumetrica in edificio/unità  ad uso residenziale.",VIA DI GAIBOLA N.  11 / 4 INTERNO 0,2019.0,PDC rilasciati gen - mar 2021.xls,"Via Di Gaibola 11 / 4, Bologna",44.4685851,11.3209615
174517,2020,2020-05-05,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021-06-10,8750.0,1.0,,VIA UMBERTO BOCCIONI N.  1 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di demolizione e ricostruzione  fuori sagoma di un edificio pluripiano per la realizzazione di 23 unità  abitative site in via Boccioni 1,VIA UMBERTO BOCCIONI N.  1 INTERNO 0,2020.0,PDC apr-set 2021.xls,"Via Umberto Boccioni 1, Bologna",44.5009008,11.2904551
118837,2019,2019-03-14,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2019-07-29,52450.0,47.0,,VIA DI SALICETO N.  47 INTERNO 0,RICHIESTA DI PERMESSO DI COSTRUIRE  IN DEROGA PER INTERVENTO DI RICOSTRUZIONE  FUORI SAGOMA DI UN EDIFICIO AD USO RESIDENZIALE,VIA DI SALICETO N.  47 INTERNO 0,2019.0,PDC luglio 2019.xls,"Via Di Saliceto 47, Bologna",44.5183007,11.3502507
403943,2020,2020-10-09,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021-03-29,58600.0,202.0,3,VIA TOSCANA N.  202 / 3 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di Demolizione e Ricostruzione  con Ampliamento,VIA TOSCANA N.  202 / 3 INTERNO 0,2020.0,PDC rilasciati gen - mar 2021.xls,"Via Toscana 202 / 3, Bologna",44.4516415,11.364999
335174,2020,2020-08-28,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021-06-16,12820.0,3.0,,VIA LUIGI CAPUANA N.  3 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di ristrutturazione edilizia  consistenti in demolizione di un edificio ad uso commerciale (4c) e  ricostruzione di un edificio ad uso Residenziale con aumento volumetrico < 10%,VIA LUIGI CAPUANA N.  3 INTERNO 0,2020.0,PDC apr-set 2021.xls,"Via Luigi Capuana 3, Bologna",44.5085053,11.2828205
144671,2020,2020-04-09,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2020-09-16,54250.0,5.0,,VIA DELLA SELVA PESCAROLA N.  5 INTERNO 0  PIANO T-1,PERMESSO DI COSTRUIRE per opere da realizzare di nuova costruzione/ampliamento  consistenti in sopraelevazione di porzione di edificio monofamiliare ad uso  residenziale piano S1-T-1-2. 10% - Art. 56 RUE,VIA DELLA SELVA PESCAROLA N.  5 INTERNO 0  PIANO T-1,2020.0,PDC ago - dic 2020.xls,"Via Della Selva Pescarola 5 -1, Bologna",44.5268342,11.3211627
118771,2019,2019-03-14,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2020-02-14,50570.0,47.0,,VIA GIUSEPPE RIVANI N.  47 INTERNO 0,PERMESSO DI COSTRUIRE PER OPERE DI DEMOLIZIONE DI DUE EDIFICI ESISTENTI AD USO  ARTIGIANALE E TERZIARIO E RICOSTRUZIONE DI EDIFICIO AD USO RESIDENZIALE,VIA GIUSEPPE RIVANI N.  47 INTERNO 0,2019.0,PDC rilasciati gennaio-luglio 2020.xls,"Via Giuseppe Rivani 47, Bologna",44.4893287,11.3934368
531368,2018,2018-12-21,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2019-06-04,25450.0,46.0,,VIA GIOVAN BATTISTA GANDINO N.  46 INTERNO 0,PERMESSO DI COSTRUIRE variante in corso d'opera con ristrutturazione edilizia e  nuova costruzione di  SU e SA fuori sagoma e sedime da realizzare in edificio  ad uso residenziale.,VIA GIOVAN BATTISTA GANDINO N.  46 INTERNO 0,2018.0,PDC giugno 2019_0.xls,"Via Giovan Battista Gandino 46, Bologna",44.4785167,11.355444
352465,2018,2018-08-28,permesso di costruire LR 15/2013,Rilasciata,2019-01-23,15100.0,34.0,,VIA DELLA CAVA N.  34 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di nuova costruzione di n.2  autorimesse interrate in edificio ad uso residenziale sito in via della Cava 34,VIA DELLA CAVA N.  34 INTERNO 0,2018.0,PDC gennaio 2019.xls,"Via Della Cava 34, Bologna",44.4577221,11.3680996
139743,2020,2020-04-07,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021-05-06,57200.0,,,VIA DEL TERRAPIENO INTERNO 0  (Civico da definire),DEMOLIZIONE DI FABBRICATO ESISTENTE E CONTESTUALE RICOSTRUZIONE DI FABBRICATO AD USO RESIDENZIALE  MONOFAMILIARE ,VIA DEL TERRAPIENO INTERNO 0  (Civico da definire),2020.0,PDC apr-set 2021.xls,"Via Del Terrapieno (), Bologna",44.5025206,11.3792108
280828,2014,2014-10-02,permesso di costruire LR 15/2013,Rilasciata,2015-01-20,54320.0,13.0,,VIA SERAGNOLI N.  13,PERMESSO DI COSTRUIRE per opere da realizzare di una tettoia fotovoltaica,VIA SERAGNOLI N.  13,2014.0,PDC gennaio 2015.xls,"Via Seragnoli 13, Bologna",44.5037747,11.424804
301930,2014,2014-10-22,permesso di costruire LR 15/2013,Rilasciata,2015-09-22,53550.0,58.0,,VIA SCANDELLARA N.  58 INTERNO 0,"PROGETTO DI DEMOLIZIONE CON RICOSTRUZIONE E CAMBIO D'USO RELATIVO AD UN  EDIFICIO AD USO RESIDENZIALE, SITO IN VIA SCANDELLARA N°58 -58/2 -58/2A- VIA  DELLO SPIRAGLIO N° 1 –1/2A – 1/2-1/3",VIA SCANDELLARA N.  58 INTERNO 0,2014.0,PDC settembre 2015.xls,"Via Scandellara 58, Bologna",44.4964014,11.3867349
360535,2014,2014-12-16,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2015-06-16,3250.0,38.0,2,VIA BRUNO ARNAUD N.  38 / 2 INTERNO 0  PIANO 0,"PERMESSO DI COSTRUIRE PER DEMOLIZIONE E RICOSTRUZIONE DI UN PICCOLO FABBRICATO  POSTO AL PIANO TERRA , IN VIA B. ARNAUD 38/2 - F.CATASTALE N°79 MAPP.N°819 -  CON CREAZIONE DI NUOVA UNITA' IMMOBILIARE RESIDENZIALE ED AUMENTO DEL VOLUME  (RUE - ART.56 comma 3) TRASFORMAZIONE DI S.A. IN S.U. DA AUTORIMESSA AD  ABITATIVO CON AUMENTO DEL CARICO URBANISTICO ad uso U1 (1a). N.B.: E' STATA RISCONTRATA DIFFORMITA' TRA STATO LEGITTIMATO E STATO ATTUALE  (Tavole A1 e A2), MA NON VIENE RICHIESTA SANATORIA IN QUANTO IL FABBRICATO  VIENE DEMOLITO",VIA BRUNO ARNAUD N.  38 / 2 INTERNO 0  PIANO 0,2014.0,PDC giugno 2015.xls,"Via Bruno Arnaud 38 / 2, Bologna",44.5182387,11.3509452
50773,2015,2015-02-20,permesso di costruire LR 15/2013,Rilasciata,2015-05-13,17950.0,87.0,,VIA DI CORTICELLA N.  87 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare consistenti in ristrutturazione  urbanistica con nuova costruzione di edifici a destinazione terziaria. Variante finale al PdC PG 294181/2008,VIA DI CORTICELLA N.  87 INTERNO 0,2015.0,PDC maggio 2015.xls,"Via Di Corticella 87, Bologna",44.5188454,11.3485016
218817,2015,2015-07-10,permesso di costruire LR 15/2013,Concluso   Esito positivo,2015-12-01,24430.0,25.0,,VIA DELLA FRASCA N.  25 INTERNO 0,"PERMESSO DI COSTRUIRE per opere da realizzare di demolizione con ricostruzione,  associata alla fruizione degli ampliamenti premiali del 20% del volume totale  esistente legittimo (Vte) come previsto al comma 3 dell'art 56 del RUE  di un  edificio ad uso residenziale (U1a)",VIA DELLA FRASCA N.  25 INTERNO 0,2015.0,PDC dicembre 2015.xls,"Via Della Frasca 25, Bologna",44.4561429,11.3646048
241187,2015,2015-07-30,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2016-03-14,59610.0,11.0,,VIA DELL'UCCELLINO N.  11 INTERNO /,"PERMESSO DI COSTRUIRE per realizzazione di tre edifici ad uso residenziale, per  sostituzione",VIA DELL'UCCELLINO N.  11 ,2015.0,PDC marzo 2016.xls,"Via Dell'Uccellino 11, Bologna",44.464177,11.3658484
296343,2015,2015-09-28,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2016-06-20,36050.0,15.0,,VIA PAOLO G. MARTINI N.  15 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare consistenti in una AUTORIMESSA  INTERRATA DI PERTINENZA DI UN EDIFICIO RESIDENZIALE MONOFAMIGLIARE,VIA PAOLO GIOVANNI MARTINI N. 15 ,2015.0,PDC giugno 2016.xls,"Via Paolo Giovanni Martini 15, Bologna",44.4933995,11.314433
314117,2015,2015-10-13,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2016-05-05,22400.0,160.0,15,VIA FERRARESE N.  160 / 15 INTERNO 0,"PERMESSO DI COSTRUIRE PER DEMOLIZIONE E RICOSTRUZIONE E CAMBIO D'USO CON  AUMENTO DI 20% DEL VOLUME PER ADEGUAMENTO A CLASSE ENERGETICA ""A"" DI FABBRICATO  SITO IN VIA FERRARESE 160/15",VIA FERRARESE N.  160 / 15 INTERNO 0,2015.0,PDC maggio 2016.xls,"Via Ferrarese 160 / 15, Bologna",44.5311185,11.3666858
388276,2015,2015-12-11,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2016-07-07,50570.0,53.0,,VIA GIUSEPPE RIVANI N.  53 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di Demolizione e Nuova  Costruzione con incremento Volumetrico in edificio  ad uso 1a,VIA GIUSEPPE RIVANI N.  53 INTERNO 0,2015.0,PDC luglio 2016.xls,"Via Giuseppe Rivani 53, Bologna",44.4888441,11.3937568
65005,2016,2016-02-24,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2016-11-10,53550.0,58.0,,VIA SCANDELLARA N.  58 INTERNO 0,PERMESSO DI COSTRUIRE Il progetto costituisce variante essenziale del permesso  di costruire N. 301930/2014. Si prevede la demolizione con ricostruzione e  cambio d'uso dell'edificio esistente e delle attrezzature inerenti all'attività  di autolavaggio.,VIA SCANDELLARA N.  58 INTERNO 0,2016.0,PDC novembre 2016.xls,"Via Scandellara 58, Bologna",44.4964014,11.3867349
184267,2016,2016-05-29,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2017-06-07,54650.0,46.0,,VIA SIEPELUNGA N.  46 INTERNO 0,PERMESSO DI COSTRUIRE per la realizzazione di un edificio residenziale di NUOVA  COSTRUZIONE da adibire a residenza del custode di villa Bel Poggio.,VIA SIEPELUNGA N.  46 INTERNO 0,2016.0,PDC giugno 2017.xls,"Via Siepelunga 46, Bologna",44.4699935,11.3619961
232346,2016,2016-07-06,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2016-10-24,24800.0,4.0,,VIA GAIBARA N.  4 INTERNO 0,"Permesso di costruire in variante al PG 291585/2015 per opere di  ristrutturazione edilizia di due edifici e nuova costruzione di piano interrato  fuori sedime siti in Via Gaibara 4, Bologna",VIA GAIBARA N.  4 INTERNO 0,2016.0,PDC ottobre 2016.xls,"Via Gaibara 4, Bologna",44.4480889,11.3405202
51386,2017,2017-02-09,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2017-12-01,23700.0,5.0,,VIA DELLA FOSCHERARA N.  5 INTERNO 0,PERMESSO DI COSTRUIRE per intervento di ristrutturazione edilizia previa  demolizione e successiva nuova costruzione fuori sagoma e sedime con aumento di  cubatura pari al 20% del volume esistente,VIA DELLA FOSCHERARA N.  5 INTERNO 0,2017.0,PDC dicembre 2017.xls,"Via Della Foscherara 5, Bologna",44.4681259,11.3742586
59528,2017,2017-02-15,permesso di costruire LR 15/2013,Rilasciata,2017-05-10,55250.0,42.0,,VIA SOLFERINO N.  42 INTERNO 0,PERMESSO DI COSTRUIRE Variante in corso d'opera alla SCIA P.G. 61293/2016 per  la realizzazione di una autorimessa interrata con rampa di accesso da via  Solferino,VIA SOLFERINO N.  42 INTERNO 0,2017.0,PDC maggio 2017.xls,"Via Solferino 42, Bologna",44.4879251,11.3423232
224177,2017,2017-06-21,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2017-09-22,10100.0,45.0,,VIA LUIGI BREVENTANI N.  45 INTERNO 0,"PERMESSO DI COSTRUIRE per opere di ristrutturazione edilizia con demolizione di  edificio e successiva ricostruzione,a parità di volume, di nuovo fabbricato ad  uso residenziale con realizzazione di vani accessori interrati extra sedime, in  via Breventani n°45, con applicazione art. 100 comma 4 del RUE e deposito  DGR967/15 (ex legge 10/91)",VIA LUIGI BREVENTANI N.  45 INTERNO 0,2017.0,PDC settembre 2017.xls,"Via Luigi Breventani 45, Bologna",44.4931209,11.3215709
268062,2017,2017-07-25,permesso di costruire LR 15/2013,Rinunciata,2017-10-09,56100.0,40.0,,VIA S.STEFANO N.  40 INTERNO 0  PIANO t,"PERMESSO DI COSTRUIRE per opere da realizzare di nuovo chiosco edicola previa  demolizione dell'esistente in altra sede oltre a contestuali interventi di  miglioramento, all'interno del patto di collaborazione sottoscritto",VIA S.STEFANO N.  40 INTERNO 0  PIANO t,2017.0,PDC ottobre 2017.xls,"Via S.Stefano 40, Bologna",44.4898735,11.3506379
269560,2017,2017-07-26,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2017-12-14,23250.0,21.0,,VIA ALESSANDRO FLEMING N.  21 INTERNO 0,PERMESSO DI COSTRUIRE In Variante al PdC P.G. 155437/2016 per intervento di  ristrutturazione edilizia con incremento di volume ai sensi art.56 del RUE,VIA ALESSANDRO FLEMING N.  21 INTERNO 0,2017.0,PDC dicembre 2017.xls,"Via Alessandro Fleming 21, Bologna",44.4699013,11.3663392
45141,2018,2018-01-31,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2018-03-21,13150.0,1.0,,VIALE GIOSUE' CARDUCCI N.  1 INTERNO 0  PIANO T1S1,"PERMESSO DI COSTRUIRE per opere da realizzarsi di ampliamento di vani interrati fuori sedime consistenti in autorimessa e vani tecnici ad uso dell'abitazione esistente; demolizione e ricostruzione di autorimessa fuori terra; realizzazione di soppalco e piccolo solaio interpiano; modifica delle bucature del fabbricato esistente e aperture di nuovi lucernari in edificio ad uso abitativo. Piano S1,T,1,2 sottotetto",VIALE GIOSUE' CARDUCCI N.  1 INTERNO 0  PIANO T1S1,2018.0,PDC marzo 2018.xls,"Viale Giosue' Carducci 1, Bologna",44.4893224,11.3573461
255387,2019,2019-05-31,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2019-10-31,45300.0,33.0,,VIA FRANCESCO PETRARCA N.  33 INTERNO 0,"PERMESSO DI COSTRUIRE in variante essenziale alla 465162/2017  (aut.paesaggistica pg.278342/2017) per opere da realizzare di manutenzione straordinaria consistenti in collegamento al piano strada dell'ascensore  esterno tramite tunnel, modifiche al manufatto di ingresso e al fronte nord;  realizzazione di recinzione verso la proprietà vicina.",VIA FRANCESCO PETRARCA N.  33 INTERNO 0,2019.0,PDC da ott a dic 2019.xls,"Via Francesco Petrarca 33, Bologna",44.4853967,11.3359423
255556,2020,2020-06-30,permesso di costruire LR 15/2013,Concluso,2021-04-20,36050.0,4.0,,VIA PAOLO G. MARTINI N.  4 INTERNO 0  PIANO I/T/1,"PERMESSO DI COSTRUIRE per la realizzazione di un garage interrato di pertinenza  a civile abitazione (lett. ""g"" dell'allegato alla L.R. 15/2013) e opere di restauro e risanamento  conservativo di edificio notificato ai sensi dell' art. 10, comma 3, lettera  ""a"" D.Lgs. 42/2004",VIA PAOLO GIOVANNI MARTINI N. 4 ,2020.0,PDC apr-set 2021.xls,"Via Paolo Giovanni Martini 4, Bologna",44.4943584,11.3157432
450873,2020,2020-11-04,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021-05-27,30050.0,33.0,2,VIA JACOPO DI PAOLO N.  33 / 2 INTERNO 0,PERMESSO DI COSTRUIRE PER DEMOLIZIONE E RICOSTRUZIONE CON LA STESSA VOLUMETRIA  E CAMBIO D'USO DI EDIFICIO AD USO LABORATORIO ED UFFICI IN EDIFICIO AD USO  RESIDENZIALE DI 10 PIANI FUORI TERRA ED UN PIANO INTERRATO.,VIA JACOPO DI PAOLO N.  33 / 2 INTERNO 0,2020.0,PDC apr-set 2021.xls,"Via Jacopo Di Paolo 33 / 2, Bologna",44.5206042,11.3514905
